,host_response_rate,host_acceptance_rate,host_listings_count,accommodates,room_type,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,expensive_nbh
2468,96.0,82.0,2,1,Shared room,1,1.0,1,47.0,1,1125,3,0
2469,100.0,100.0,4,6,Entire home/apt,2,1.0,5,149.0,1,365,32,0
2470,91.6,68.8,1,2,Private room,1,1.5,1,95.0,2,1125,2,0
2471,100.0,100.0,1,2,Entire home/apt,0,1.0,1,110.0,2,1125,14,0
2472,100.0,100.0,2,4,Entire home/apt,2,1.0,2,139.0,2,1125,6,0
2473,92.0,91.0,26,5,Entire home/apt,1,1.0,4,150.0,1,29,44,0
2474,100.0,100.0,1,2,Private room,1,1.0,1,50.0,2,1125,47,0
2475,94.0,94.0,2,6,Entire home/apt,2,1.0,3,134.0,2,365,29,0
2476,100.0,100.0,2,1,Shared room,1,1.0,1,25.0,7,1125,2,0
2477,85.0,79.0,19,1,Shared room,1,1.0,1,28.0,3,120,0,0
2478,96.2,94.8,1,1,Private room,1,1.0,1,90.0,1,1125,0,0
2479,100.0,100.0,1,2,Entire home/apt,1,1.0,1,90.0,2,1125,6,0
2480,94.6,100.0,1,2,Private room,1,1.0,1,65.0,1,1125,41,0
2481,91.0,100.0,5,3,Private room,1,1.0,2,89.0,3,30,13,0
2482,100.0,75.0,2,2,Private room,1,1.0,1,85.0,2,45,5,0
2483,80.0,100.0,1,2,Entire home/apt,1,1.0,1,100.0,2,1125,6,0
2484,100.0,100.0,1,3,Entire home/apt,1,1.0,1,85.0,3,1125,51,0
2485,100.0,100.0,2,1,Private room,1,1.0,1,50.0,1,1125,1,0
2486,100.0,100.0,1,2,Private room,1,1.5,1,88.0,2,60,11,0
2487,100.0,100.0,1,4,Entire home/apt,1,1.0,1,109.0,2,1125,40,0
2488,95.0,93.4,1,1,Entire home/apt,1,1.0,1,275.0,2,2,0,0
2489,100.0,100.0,1,5,Entire home/apt,3,2.5,3,290.0,3,30,31,0
2490,75.0,95.0,1,4,Entire home/apt,2,1.0,2,175.0,2,4,4,0
2491,100.0,33.0,1,2,Private room,1,1.5,1,117.0,1,1125,1,0
2492,100.0,100.0,1,6,Entire home/apt,3,2.5,3,350.0,3,1125,0,0
2493,100.0,93.0,2,2,Private room,1,1.0,1,89.0,2,7,169,0
2494,83.8,96.6,1,3,Private room,1,1.0,1,50.0,1,1125,1,0
2495,92.0,94.0,30,4,Entire home/apt,1,1.0,2,150.0,3,1125,11,0
2496,75.0,100.0,1,2,Private room,1,1.0,1,90.0,2,1125,1,0
2497,93.0,86.0,9,8,Entire home/apt,2,2.5,4,199.0,2,1125,15,0
2498,60.0,36.0,1,2,Entire home/apt,1,1.0,1,104.0,1,1125,44,0
2499,100.0,100.0,1,4,Entire home/apt,1,1.0,2,115.0,2,90,59,0
2500,100.0,50.0,1,2,Private room,1,1.0,1,75.0,1,1125,1,0
2501,70.0,92.0,1,4,Entire home/apt,1,1.0,1,112.0,2,1125,53,0
2502,50.0,100.0,1,3,Entire home/apt,1,1.0,1,149.0,14,1125,7,0
2503,100.0,100.0,2,4,Entire home/apt,1,1.0,3,200.0,1,1125,1,0
2504,100.0,100.0,2,2,Entire home/apt,1,1.0,2,120.0,2,1125,4,0
2505,92.8,58.0,2,4,Entire home/apt,2,1.0,2,200.0,1,1125,0,0
2506,85.0,60.0,1,5,Entire home/apt,2,2.0,2,209.0,5,365,26,0
2507,75.0,0.0,1,1,Private room,1,1.0,1,70.0,14,60,0,0
2508,94.0,71.0,3,4,Entire home/apt,2,1.0,2,120.0,1,7,10,0
2509,86.0,100.0,1,4,Entire home/apt,2,1.5,2,150.0,3,1125,1,0
2510,70.0,100.0,2,4,Entire home/apt,2,1.0,2,95.0,1,1125,0,0
2511,100.0,67.0,1,2,Entire home/apt,1,1.0,2,110.0,2,14,1,0
2512,100.0,100.0,1,3,Entire home/apt,1,1.0,1,122.0,2,365,69,0
2513,100.0,80.0,1,16,Shared room,1,1.0,2,60.0,3,60,0,0
2515,100.0,80.0,1,2,Private room,1,1.0,1,60.0,2,4,6,0
2516,75.0,100.0,6,2,Private room,1,2.0,1,125.0,3,1125,14,0
2517,60.0,100.0,2,2,Entire home/apt,2,1.0,2,149.0,3,270,3,0
2518,100.0,60.0,1,6,Entire home/apt,2,2.5,2,140.0,1,1125,7,0
2519,85.0,75.0,1,2,Entire home/apt,1,1.0,1,168.0,2,30,14,0
2520,100.0,100.0,1,8,Entire home/apt,3,2.5,3,189.0,2,1125,0,0
2521,100.0,97.0,1,2,Private room,1,2.0,1,75.0,2,1120,114,0
2522,100.0,88.0,2,1,Private room,1,1.0,1,82.0,2,90,28,0
2523,100.0,92.2,1,4,Entire home/apt,2,2.5,2,179.0,2,1125,28,0
2524,91.0,100.0,5,2,Private room,1,1.0,1,72.0,3,365,45,0
2525,100.0,93.0,3,2,Entire home/apt,1,1.0,1,95.0,2,31,43,0
2526,75.0,100.0,6,4,Private room,1,2.0,2,145.0,3,1125,18,0
2527,94.0,71.0,3,2,Private room,1,1.0,1,60.0,1,14,250,0
2528,100.0,100.0,1,2,Entire home/apt,1,1.0,2,60.0,1,30,0,0
2529,94.0,71.0,3,2,Private room,1,1.0,1,70.0,1,14,4,0
2530,100.0,100.0,1,2,Private room,1,1.0,2,75.0,2,21,17,0
2531,100.0,33.0,1,2,Private room,1,1.0,1,60.0,1,1125,0,0
2532,50.0,100.0,1,3,Entire home/apt,0,1.0,1,135.0,1,1125,5,0
2533,100.0,90.4,1,2,Private room,1,1.0,1,56.0,1,1125,0,0
2534,80.0,100.0,1,2,Private room,1,2.5,1,65.0,1,180,93,0
2535,100.0,100.0,2,2,Entire home/apt,1,1.0,1,75.0,2,7,68,0
2536,97.0,84.0,2,4,Entire home/apt,1,1.0,2,98.0,1,1125,4,0
2537,100.0,89.0,1,1,Private room,1,1.0,1,65.0,2,5,7,0
2538,100.0,96.6,1,4,Entire home/apt,1,1.0,2,500.0,1,1125,0,0
2539,100.0,100.0,1,2,Private room,1,1.5,1,89.0,1,1125,59,0
2540,93.0,90.0,1,1,Shared room,1,1.0,1,300.0,1,2,0,0
2541,80.0,82.0,2,6,Entire home/apt,3,2.5,3,249.0,3,1125,4,0
2542,70.0,100.0,1,2,Private room,1,1.0,1,60.0,1,1125,4,0
2543,93.0,86.0,9,4,Private room,1,1.5,2,79.0,2,31,33,0
2544,93.0,89.0,1,2,Private room,1,1.0,1,60.0,2,1125,1,0
2545,100.0,100.0,1,2,Private room,1,1.0,1,89.0,1,1125,61,0
2546,85.4,97.6,1,2,Entire home/apt,1,1.0,1,55.0,2,1125,3,0
2547,94.6,95.0,1,2,Entire home/apt,1,1.0,2,75.0,5,30,0,0
2548,81.0,100.0,1,3,Entire home/apt,1,1.0,1,100.0,1,5,3,0
2549,100.0,94.2,1,4,Entire home/apt,2,1.0,2,400.0,2,6,0,0
2550,97.0,84.0,2,2,Shared room,1,1.0,1,60.0,1,1125,7,0
2551,91.0,100.0,5,2,Private room,1,1.0,1,75.0,3,1125,45,0
2552,93.0,98.0,2,2,Private room,1,1.0,1,65.0,1,1125,51,0
2553,100.0,100.0,2,6,Entire home/apt,2,2.0,3,165.0,2,1125,33,0
2554,100.0,100.0,1,6,Entire home/apt,2,1.0,3,115.0,1,180,24,0
2555,90.0,91.0,4,2,Private room,1,1.5,1,85.0,2,1125,2,0
2556,100.0,50.0,1,2,Shared room,1,1.0,1,60.0,1,7,2,0
2558,90.0,100.0,1,2,Entire home/apt,1,1.0,1,90.0,2,14,13,0
2559,100.0,0.0,1,4,Entire home/apt,1,1.0,1,150.0,1,1125,0,0
2560,100.0,93.0,2,2,Private room,1,1.0,1,89.0,2,10,311,0
2561,80.0,82.0,9,8,Entire home/apt,4,3.5,3,250.0,1,1125,18,0
2562,80.0,82.0,2,2,Private room,1,1.0,1,89.0,3,30,42,0
2563,100.0,100.0,1,2,Entire home/apt,1,1.0,1,90.0,2,1125,4,0
2564,93.0,98.0,2,3,Entire home/apt,1,1.0,2,110.0,1,1125,39,0
2565,100.0,100.0,1,2,Private room,1,1.0,1,100.0,3,1125,1,0
2566,80.2,72.2,1,2,Private room,1,1.0,2,80.0,1,1125,0,0
2567,98.0,86.0,1,2,Entire home/apt,1,1.0,1,100.0,2,1125,1,0
2568,100.0,96.6,1,2,Entire home/apt,0,1.0,1,500.0,1,1125,0,0
2569,81.6,80.0,1,5,Entire home/apt,2,1.0,2,400.0,1,1125,6,0
2570,90.0,91.0,4,8,Entire home/apt,4,1.5,4,285.0,2,1125,12,0
2571,90.0,91.0,4,4,Private room,1,1.5,2,110.0,2,1125,2,0
2572,50.0,100.0,2,4,Entire home/apt,2,1.0,3,99.0,2,150,23,0
2573,98.0,98.0,1,4,Entire home/apt,2,1.5,2,125.0,5,100,2,0
2574,89.0,100.0,1,2,Private room,1,1.0,1,55.0,2,1125,3,0
2575,100.0,64.6,1,3,Entire home/apt,1,1.0,1,120.0,2,7,1,0
2576,100.0,100.0,1,2,Entire home/apt,1,1.0,1,130.0,1,1125,1,0
2577,62.0,96.0,1,2,Private room,1,1.0,1,71.0,1,1125,16,0
2578,96.6,78.2,1,6,Entire home/apt,2,2.5,2,250.0,1,1125,0,0
2579,100.0,100.0,2,3,Entire home/apt,1,1.0,2,80.0,1,1125,0,0
2580,100.0,100.0,1,3,Entire home/apt,1,1.0,2,105.0,1,6,2,0
2581,100.0,93.0,3,2,Entire home/apt,1,1.0,1,99.0,1,30,61,0
2582,100.0,87.0,1,2,Private room,1,1.0,1,75.0,2,1125,20,0
2583,100.0,75.0,1,4,Entire home/apt,3,1.5,2,146.0,1,1125,8,0
2584,96.0,92.0,1,4,Private room,1,1.0,2,99.0,2,12,0,0
2585,92.0,100.0,4,6,Private room,1,1.0,2,60.0,2,730,2,0
2586,67.0,100.0,1,2,Private room,1,1.5,1,90.0,1,1125,2,0
2587,20.0,80.0,1,4,Entire home/apt,2,2.0,2,125.0,1,1125,1,0
2588,100.0,100.0,1,4,Private room,1,1.0,1,80.0,1,30,26,0
2589,100.0,89.0,1,2,Private room,1,1.0,1,68.0,1,1125,2,0
2590,100.0,91.0,1,2,Private room,1,1.0,1,155.0,1,1125,0,0
2591,91.0,100.0,5,4,Entire home/apt,1,1.0,3,105.0,4,30,1,0
2592,93.0,86.0,9,2,Private room,1,1.5,1,79.0,1,1125,2,0
2593,90.0,29.0,1,4,Entire home/apt,2,2.0,2,124.0,2,1125,1,0
2594,100.0,100.0,1,2,Private room,1,1.0,1,99.0,1,1125,52,0
2595,100.0,100.0,2,6,Entire home/apt,1,1.0,4,140.0,2,30,142,0
2596,75.0,100.0,6,2,Private room,1,2.0,1,100.0,3,1125,13,0
2597,100.0,100.0,1,5,Private room,1,2.5,2,140.0,1,1125,0,0
2598,100.0,100.0,1,3,Entire home/apt,1,1.0,1,75.0,7,180,24,0
2599,95.0,80.0,1,3,Entire home/apt,1,1.0,1,400.0,1,1125,0,0
2600,100.0,100.0,1,10,Entire home/apt,3,3.5,3,375.0,2,1125,2,0
2601,100.0,0.0,2,2,Private room,1,1.5,1,129.0,2,1125,2,0
2602,96.0,50.0,3,2,Private room,1,1.0,1,79.0,1,1125,5,0
2603,100.0,100.0,1,2,Private room,1,1.0,1,68.0,3,1125,24,0
2604,100.0,100.0,2,2,Private room,1,1.0,1,79.0,28,365,208,0
2605,100.0,100.0,3,1,Private room,1,2.0,1,99.0,2,365,26,0
2606,100.0,75.0,1,4,Entire home/apt,1,1.0,3,75.0,1,1125,1,0
2607,100.0,90.0,2,4,Entire home/apt,1,1.0,2,105.0,3,1125,21,0
2608,40.0,88.0,1,3,Entire home/apt,2,1.0,2,80.0,1,150,2,0
2609,100.0,100.0,1,2,Entire home/apt,1,1.0,1,95.0,2,1125,16,0
2610,100.0,100.0,1,6,Entire home/apt,2,1.0,3,225.0,1,1125,36,0
2611,100.0,78.0,6,2,Private room,1,1.0,1,85.0,2,1125,24,0
2612,97.0,88.0,4,2,Private room,1,1.5,1,70.0,1,1125,28,0
2613,100.0,100.0,2,1,Private room,1,1.0,1,69.0,1,1125,8,0
2614,96.0,97.0,1,2,Entire home/apt,1,1.0,1,79.0,1,1125,10,0
2615,90.0,91.0,4,2,Private room,1,1.5,1,95.0,2,1125,3,0
2616,93.0,80.0,1,2,Entire home/apt,1,1.0,1,95.0,1,14,0,0
2617,100.0,100.0,2,8,Entire home/apt,3,2.5,3,450.0,1,1125,9,0
2618,88.2,76.2,1,6,Entire home/apt,2,1.0,3,500.0,3,6,0,0
2619,100.0,100.0,1,2,Entire home/apt,1,1.0,1,118.0,2,1125,9,0
2620,85.0,100.0,1,8,Entire home/apt,2,2.5,5,195.0,2,1125,2,0
2621,100.0,87.0,3,2,Entire home/apt,0,1.0,1,99.0,1,1125,0,0
2622,80.0,100.0,1,2,Entire home/apt,1,2.0,1,130.0,3,1125,32,0
2623,88.0,40.0,1,6,Entire home/apt,3,2.5,3,165.0,1,1125,0,0
2624,92.0,100.0,4,10,Entire home/apt,3,2.5,4,350.0,2,1125,0,0
2625,100.0,0.0,2,2,Private room,1,1.5,1,129.0,1,1125,2,0
2626,90.0,80.0,1,1,Private room,1,1.0,1,78.0,2,1125,4,0
2628,100.0,100.0,1,6,Entire home/apt,3,2.0,3,249.0,2,1125,14,0
2629,100.0,89.4,1,2,Private room,1,1.0,2,125.0,1,1125,0,0
2630,100.0,95.0,3,6,Entire home/apt,2,2.5,2,199.0,2,1125,4,0
2631,92.0,100.0,4,8,Entire home/apt,2,1.0,4,130.0,2,30,25,0
2632,100.0,100.0,2,4,Private room,1,1.0,1,75.0,1,1125,6,0
2633,90.0,50.0,1,3,Entire home/apt,2,1.0,2,125.0,1,61,24,0
2634,100.0,79.0,1,4,Entire home/apt,1,1.0,1,140.0,1,1125,12,0
2635,70.0,100.0,2,2,Private room,1,1.0,1,50.0,1,7,3,0
2636,100.0,100.0,1,4,Entire home/apt,1,1.0,2,150.0,2,1125,3,0
2637,80.0,100.0,1,4,Entire home/apt,1,1.0,2,150.0,1,1125,4,0
2638,90.0,97.0,1,2,Entire home/apt,0,1.0,1,115.0,1,1125,92,0
2639,100.0,20.0,1,1,Private room,1,1.5,1,45.0,2,4,0,0
2640,100.0,100.0,1,2,Private room,1,1.0,1,40.0,1,1125,0,0
